date,predicted_price,lower_80,upper_80,monthly_forecast_date,selected_model,view_frequency,source_frequency,reason,confidence_score_percent,interval_confidence_percent
2026-09-23,228.83,139.36,284.73,2026-09-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (11.9% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",53.4,80
2026-09-24,228.83,139.36,284.73,2026-09-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (11.9% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",53.4,80
2026-09-25,228.83,139.36,284.73,2026-09-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (11.9% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",53.4,80
2026-09-26,228.83,139.36,284.73,2026-09-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (11.9% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",53.4,80
2026-09-27,228.83,139.36,284.73,2026-09-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (11.9% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",53.4,80
2026-09-28,228.83,139.36,284.73,2026-09-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (11.9% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",53.4,80
2026-09-29,228.83,139.36,284.73,2026-09-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (11.9% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",53.4,80
2026-09-30,228.83,139.36,284.73,2026-09-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (11.9% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",53.4,80
2026-10-01,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-02,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-03,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-04,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-05,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-06,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-07,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-08,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-09,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-10,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-11,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-12,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-13,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-14,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-15,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-16,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-17,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-18,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-19,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-20,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-21,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-22,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-23,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-24,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-25,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-26,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-27,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-28,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-29,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-30,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
2026-10-31,178.98,101.87,238.83,2026-10-01,seasonal_trend,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (12.5% difference). It combines the same-month-last-year seasonal pattern with the recent year-on-year trend. This daily value is the forecast month's average, because the training data is monthly rather than daily.",49.7,80
