date,predicted_price,lower_80,upper_80,monthly_forecast_date,selected_model,view_frequency,source_frequency,reason,confidence_score_percent,interval_confidence_percent
2026-09-29,1076.47,998.25,1178.97,2026-09-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (2.2% difference). The selected model was most influenced by diesel prices, petrol prices, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",73.2,80
2026-09-30,1076.47,998.25,1178.97,2026-09-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (2.2% difference). The selected model was most influenced by diesel prices, petrol prices, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",73.2,80
2026-10-01,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-02,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-03,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-04,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-05,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-06,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-07,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-08,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-09,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-10,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-11,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-12,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-13,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-14,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-15,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-16,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-17,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-18,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-19,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-20,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-21,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-22,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-23,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
2026-10-24,1111.19,1047.61,1188.08,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (5.5% difference). The selected model was most influenced by diesel prices, petrol prices, the recent six-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.4,80
