date,predicted_price,lower_80,upper_80,monthly_forecast_date,selected_model,view_frequency,source_frequency,reason,confidence_score_percent,interval_confidence_percent
2026-09-05,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-06,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-07,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-08,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-09,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-10,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-11,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-12,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-13,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-14,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-15,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-16,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-17,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-18,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-19,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-20,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-21,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-22,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-23,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-24,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-25,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-26,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-27,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-28,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-29,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-09-30,305.64,274.72,335.42,2026-09-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.4% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.0,80
2026-10-01,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-02,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-03,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-04,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-05,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-06,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-07,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-08,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-09,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-10,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-11,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-12,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-13,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-14,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-15,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-16,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-17,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-18,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-19,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-20,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-21,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-22,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-23,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
2026-10-24,312.79,274.9,344.45,2026-10-01,ridge_ar_0.1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (6.8% difference). The selected model was most influenced by petrol prices, diesel prices, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.3,80
