date,predicted_price,lower_80,upper_80,monthly_forecast_date,selected_model,view_frequency,source_frequency,reason,confidence_score_percent,interval_confidence_percent
2026-08-11,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-12,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-13,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-14,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-15,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-16,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-17,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-18,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-19,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-20,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-21,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-22,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-23,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-24,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-25,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-26,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-27,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-28,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-29,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-30,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-08-31,587.1,570.83,622.95,2026-08-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.1% difference). The selected model was most influenced by the same period last year, the most recent price, the recent yearly average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",76.0,80
2026-09-01,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-02,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-03,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-04,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-05,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-06,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-07,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-08,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-09,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-10,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-11,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-12,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-13,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-14,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-15,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-16,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-17,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-18,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-19,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-20,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-21,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-22,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-23,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-24,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-25,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-26,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-27,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-28,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-29,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-09-30,584.67,564.87,629.15,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",75.4,80
2026-10-01,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-02,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-03,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-04,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-05,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-06,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-07,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-08,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-09,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-10,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-11,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-12,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-13,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-14,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-15,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-16,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-17,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-18,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-19,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-20,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-21,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-22,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-23,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-24,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
2026-10-25,584.51,545.89,637.1,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (2.5% difference). The selected model was most influenced by the long-term time trend, the same period last year, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",74.2,80
