date,predicted_price,lower_80,upper_80,monthly_forecast_date,selected_model,view_frequency,source_frequency,reason,confidence_score_percent,interval_confidence_percent
2026-09-03,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-04,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-05,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-06,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-07,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-08,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-09,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-10,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-11,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-12,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-13,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-14,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-15,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-16,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-17,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-18,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-19,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-20,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-21,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-22,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-23,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-24,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-25,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-26,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-27,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-28,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-29,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-09-30,943.42,875.5,1178.63,2026-09-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (1.6% difference). The selected model was most influenced by the recent six-month average, the recent three-month price pattern, the long-term time trend. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",69.1,80
2026-10-01,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-02,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-03,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-04,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-05,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-06,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-07,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-08,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-09,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-10,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-11,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-12,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-13,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-14,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-15,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-16,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-17,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-18,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-19,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-20,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-21,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
2026-10-22,953.12,903.72,1254.91,2026-10-01,ridge_ar_100,daily,derived_from_monthly_model,"The forecast is lower than the latest observed monthly price (0.6% difference). The selected model was most influenced by the long-term time trend, the recent three-month price pattern, the recent three-month average. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.8,80
