date,predicted_price,lower_80,upper_80,monthly_forecast_date,selected_model,view_frequency,source_frequency,reason,confidence_score_percent,interval_confidence_percent
2026-08-11,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-12,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-13,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-14,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-15,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-16,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-17,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-18,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-19,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-20,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-21,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-22,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-23,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-24,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-25,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-26,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-27,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-28,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-29,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-30,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-08-31,680.71,635.85,743.35,2026-08-01,ridge_ar_1,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (4.1% difference). The selected model was most influenced by the same period last year, the long-term time trend, the most recent price. It also accounts for seasonal timing and the available market-factor data. This daily value is the forecast month's average, because the training data is monthly rather than daily.",70.5,80
2026-09-01,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-02,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-03,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-04,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-05,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-06,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-07,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-08,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-09,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-10,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-11,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-12,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-13,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-14,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-15,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-16,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-17,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-18,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-19,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-20,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-21,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-22,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-23,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-24,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-25,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-26,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-27,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-28,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-29,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-09-30,747.42,650.51,859.12,2026-09-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (14.3% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",67.1,80
2026-10-01,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-02,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-03,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-04,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-05,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-06,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-07,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-08,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-09,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-10,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-11,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-12,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-13,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-14,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-15,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-16,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-17,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-18,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-19,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-20,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-21,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-22,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-23,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-24,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-25,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-26,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-27,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-28,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-29,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-30,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
2026-10-31,756.1,652.26,876.43,2026-10-01,local_trend_60,daily,derived_from_monthly_model,"The forecast is higher than the latest observed monthly price (15.7% difference). It extends the recent price trend while limiting the view to recent history. This daily value is the forecast month's average, because the training data is monthly rather than daily.",66.6,80
